,YEAR,ROUND,HSEED,HTEAM,fav_prob,upset_prob,LSEED,LTEAM,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,X2P_O,X2P_D,X3P_O,X3P_D,ADJ_T,WAB
508,2023,1,2,Marquette,87.47%,12.53%,16,Fairleigh Dickinson,0,9,13.1,-21.5,0.6976,4.5,-4.7,-1.1,1.4,-4.9,3.2,-0.8,-5.8,7.4,-6.1,0.4,-1.7,-0.2,19.7
509,2023,1,3,Gonzaga,80.88%,19.12%,3,Baylor,1,6,2.1,-1.1,0.0236,5.4,0.3,-3.5,-1.1,-3.6,-5.1,-3,-4.7,8.2,-2.1,1.2,2.8,3,1.4
510,2023,1,3,Gonzaga,81.82%,18.18%,3,Xavier,-1,3,6,0,0.0463,2.9,1.3,-2.9,2.3,-0.7,0.6,3.4,-0.4,5,2.5,-1.1,-0.9,-0.4,2
511,2023,1,3,Gonzaga,89.31%,10.69%,3,Kansas State,1,5,13.6,6,0.0511,7,4.2,-5.4,-1.9,0,-3.2,-2.8,-10,7.2,2.4,4.4,4.9,0,2.4
512,2023,1,3,Gonzaga,66.85%,33.15%,4,Tennessee,0,5,12.8,11.5,-0.0092,8.2,9.3,-3.5,-3.4,-5.7,-0.9,3.3,-8.2,8,6.6,5.5,8.8,4.4,4
513,2023,1,3,Gonzaga,72.95%,27.05%,4,Connecticut,0,3,5.4,5.6,-0.009,5,6.2,-4.3,-0.6,-8.1,-0.2,2.8,-12,5.6,5.4,2.7,5,3,2.1
514,2023,1,3,Gonzaga,78.16%,21.84%,4,Virginia,1,3,14.7,5.1,0.0761,7.2,3.4,0.9,-0.9,5.6,1,-0.3,0.6,8.6,4.7,3.1,1,8.6,3.1
515,2023,1,3,Gonzaga,84.17%,15.83%,4,Indiana,0,6,11.6,2.3,0.0782,4.7,4.4,-2.3,2.5,3.1,-1.9,4.1,-3.9,5.8,5.5,1.4,1.8,1.9,3.8
516,2023,1,3,Gonzaga,76.41%,23.59%,5,Saint Mary's,0,2,12,9.1,0.0045,6,5,-1.8,-0.2,-2,4.2,3,-3.6,8,5.6,1.7,2.2,7.9,3.2
517,2023,1,3,Gonzaga,85.07%,14.93%,5,San Diego State,0,1,12.2,9.1,0.0057,8.4,4.2,-3,-0.8,-0.6,0.2,-0.1,-2.7,9.6,1.3,4,5.8,3.9,0.6
518,2023,1,3,Gonzaga,75.34%,24.66%,5,Duke,-1,2,12.4,5.4,0.0453,7.4,5.4,-3.6,2.2,-5.1,0.1,3.4,2.6,7.6,4.5,4.8,4.6,4.8,2.8
519,2023,1,3,Gonzaga,70.29%,29.71%,5,Miami FL,1,3,6.8,-3,0.096,3.5,0.4,-1.8,0.7,-0.9,-3,4.2,2.6,4.1,-0.6,1.6,1.4,1.2,3.6
520,2023,1,3,Gonzaga,84.59%,15.41%,6,Creighton,0,7,10.6,5.7,0.0255,4.2,4.4,-2,4.5,5.6,2.7,6.1,6.9,4.5,5.6,2.4,0.9,2.1,5.2
521,2023,1,3,Gonzaga,81.83%,18.17%,6,Iowa State,1,9,15.4,8.1,0.0434,7.8,1.6,-5.2,-6.3,-2.8,-0.6,6.4,-13.3,8.3,1.6,4.5,1.2,5.8,4.4
522,2023,1,3,Gonzaga,75.12%,24.88%,6,TCU,0,7,13,5.1,0.0558,8.3,3.9,-2.5,-3.1,-1.3,-4.7,0.3,-3,7.1,2.1,7.8,4.6,0.2,4.5
523,2023,1,3,Gonzaga,77.79%,22.21%,6,Kentucky,1,7,8.4,0.5,0.0654,7.3,2.9,-2.7,2,-7.6,0.5,1.7,-3.2,8.6,2.9,3,1.9,4,5.1
524,2023,1,3,Gonzaga,82.96%,17.04%,7,Texas A&M,-1,3,10.1,4.6,0.0325,9.5,3.8,-3.7,-2.3,-5.6,-4.4,-11.7,-8.4,10,3.8,5.6,2.7,3.8,3
525,2023,1,3,Gonzaga,90.35%,9.65%,7,Michigan State,2,9,12.2,3.2,0.0723,6.9,3.6,-1.8,4.1,3.7,0.8,8.4,-1.9,11.3,2.6,-1.1,3.5,5.1,4.7
526,2023,1,3,Gonzaga,83.52%,16.48%,7,Northwestern,1,7,16.6,6.2,0.0843,11.3,3.3,-0.2,-2.9,2.8,-1.3,4.5,-4.9,12.5,4.6,6.3,1.1,5,5.6
527,2023,1,3,Gonzaga,65.54%,34.46%,7,Missouri,0,4,6.7,-4.9,0.1254,3.4,-0.6,-1.4,-5.5,4.3,-11.3,4.7,-8.5,3.1,-0.5,2.3,-0.4,0.7,3.1
528,2023,1,3,Gonzaga,80.17%,19.83%,8,Memphis,-1,2,9.6,4.4,0.0307,5.3,4.9,-3.8,-2.1,0.1,-6.3,-1.7,-8.2,5.9,4,2.8,4.2,-1.5,2
529,2023,1,3,Gonzaga,87.20%,12.80%,8,Arkansas,0,8,12.8,6.4,0.0375,6.5,5.2,-3.7,-1.6,0.6,-2.2,-4.6,-12.2,5.2,4.3,6.7,4.4,0.4,6.2
530,2023,1,3,Gonzaga,79.60%,20.40%,8,Maryland,0,7,12,3.2,0.0697,7.4,3.8,-1.6,0.4,0.9,-1.2,0.4,-1.1,7,3.5,5.4,2.9,5.3,6.3
531,2023,1,3,Gonzaga,74.40%,25.60%,8,Iowa,1,9,4.6,-5,0.0959,6.6,-1.6,0.5,0.3,-1.1,-1.6,1.6,3.3,6.9,-1.4,4.1,-1.6,0.4,6.9
532,2023,1,3,Gonzaga,87.50%,12.50%,9,West Virginia,0,9,7.8,2.1,0.0387,6.8,1,-3.9,-2.1,-2.6,-3.3,-5.5,-11.8,7.7,0.7,3.6,0.9,1.3,5.3
533,2023,1,3,Gonzaga,84.43%,15.57%,9,Auburn,1,8,12.1,4.9,0.0487,8.9,6.1,-3.5,-0.5,-2.2,-6,-1.3,-12.4,8,4.3,7,6.2,2.3,5.6
534,2023,1,3,Gonzaga,72.80%,27.20%,9,Florida Atlantic,-1,-3,12.4,3.3,0.0742,3.5,5.8,-2.1,0.5,0.7,1.5,4.7,0,4.7,6.4,1.2,3,1.8,2.8
535,2023,1,3,Gonzaga,79.88%,20.12%,9,Illinois,1,8,15.1,3.5,0.1082,6.9,4.8,-3.6,0.2,-1.2,-0.8,0.4,-2.9,3.7,5.9,7.5,1.4,0.3,6.4
536,2023,1,3,Gonzaga,88.37%,11.63%,10,Utah State,-1,2,8,1.2,0.0517,2.9,3.9,-2.8,3,3.7,1.2,-1.3,-3.5,4.9,5.3,-0.1,0.7,1.2,3.2
537,2023,1,3,Gonzaga,87.96%,12.04%,10,Boise State,0,4,14.8,5.4,0.0731,6.6,4.4,-2.1,1.1,4.7,2.2,3.5,-0.7,8.3,3.4,2.4,4,3.5,4.2
538,2023,1,3,Gonzaga,82.09%,17.91%,10,USC,1,6,12.6,1.7,0.1013,7.2,6.5,-3.5,0.7,2.1,-7,0.4,-3.1,7.9,8.8,3.9,1.6,1.8,5
539,2023,1,3,Gonzaga,88.72%,11.28%,10,Penn State,-2,6,8.3,-2.2,0.1027,3,2.5,0.9,5.7,12.3,0.9,12.8,0.8,5.5,2.4,-0.1,1.7,5.4,5.7
540,2023,1,3,Gonzaga,77.01%,22.99%,11,North Carolina State,0,5,11.1,-0.4,0.1138,6.7,1.9,1,-0.3,0.4,-0.6,8.9,-7.3,7.5,0.6,3.5,2.8,0.6,6.2
541,2023,1,3,Gonzaga,76.30%,23.70%,11,Mississippi State,0,7,21.1,7.7,0.1274,11.6,5.5,-4.7,-3.2,-4.1,-3,-0.4,-0.9,8.5,5,11.8,4.2,6.3,6.3
542,2023,1,3,Gonzaga,80.58%,19.42%,11,Providence,1,7,9.5,-2.6,0.1283,7,1.7,-2.3,1.9,-4.1,-0.7,-2.6,1.2,8.1,1.6,3.3,1.1,3,6.1
543,2023,1,3,Gonzaga,92.39%,7.61%,11,Nevada,1,6,15,2.2,0.1295,8,2.7,-0.6,0.1,8.2,0.9,-5.3,-4.7,8.7,1.9,4.6,2.5,4,5.7
544,2023,1,3,Gonzaga,84.26%,15.74%,11,Arizona State,-1,6,18.7,4.6,0.1476,11,5.3,-2.3,-1.8,1.5,-5.8,3.4,-6.7,11.1,7.4,7,1.4,1.6,5.8
545,2023,1,3,Gonzaga,82.94%,17.06%,11,Pittsburgh,0,6,11.3,-4.3,0.1915,5.3,2.5,-1.8,2.1,0.7,-2.2,1.8,-3.9,6.3,2.6,2.4,1.6,2.7,7.6
546,2023,1,3,Gonzaga,86.12%,13.88%,12,Drake,-1,1,14.5,3,0.1082,5.4,4.4,-0.9,1.1,6.8,3.6,5.4,0,7.1,3.7,1.7,3.8,3.6,7.3
547,2023,1,3,Gonzaga,81.27%,18.73%,12,VCU,-1,1,19.1,5.7,0.1305,6.3,4.7,-4.9,-5.3,2.1,-3.8,-7.6,-3.8,6.7,5,3.7,2.7,1.9,6
548,2023,1,3,Gonzaga,64.38%,35.62%,12,Oral Roberts,-1,-2,11.7,-1.8,0.1492,2.4,3.2,1.4,1.2,6.6,-1.4,9.6,4.7,2.4,4.6,1.4,0.8,-0.5,5.1
549,2023,1,3,Gonzaga,71.65%,28.35%,12,College of Charleston,-1,-3,14.9,0.9,0.1524,7,3.8,-2.1,-0.5,-4,0.5,1.5,2,6.1,2.1,5.1,4.7,-1.2,5.3
550,2023,1,3,Gonzaga,66.13%,33.87%,13,Iona,-1,1,15.2,1.2,0.1511,6.7,5.8,-0.7,-2.1,-0.9,-4.5,5.2,-4.5,8.2,4.2,2.4,5.8,1.3,8.6
551,2023,1,3,Gonzaga,76.61%,23.39%,13,Kent State,-1,0,17.5,2.5,0.1675,7.2,4.5,-1.7,-3.8,0.2,-4.2,2.2,-12.1,6.8,3.4,5.2,4.1,1.9,6
552,2023,1,3,Gonzaga,85.86%,14.14%,13,Louisiana Lafayette,0,2,12.8,-3.1,0.1965,5.5,1.1,-2.9,0.7,-2.7,-0.4,-3.5,-7.1,6.8,2,1.8,-0.9,1.5,7.4
553,2023,1,3,Gonzaga,74.90%,25.10%,13,Furman,-1,1,11.4,-5.3,0.2152,2.9,1.1,-1.2,0.4,1.5,-1.1,-0.5,-5.1,-0.1,0,4,1.9,1.5,9
554,2023,1,3,Gonzaga,93.10%,6.90%,14,Montana State,-1,3,19.6,1.3,0.2403,7.6,2.3,-3,-1.3,5.4,0.5,-10.2,-8.8,6.6,3.2,6.4,0.2,3.6,9.7
555,2023,1,3,Gonzaga,92.34%,7.66%,14,Kennesaw State,-1,2,18.8,-1.7,0.2983,5.6,0.5,-3.3,-0.8,3.6,0.2,-2.3,-9.5,7.7,0.7,1.3,0.2,1.4,8.3
556,2023,1,3,Gonzaga,89.74%,10.26%,14,Grand Canyon,-2,4,13.2,-7.2,0.3016,5.6,4.5,-3.8,3.8,0.6,-4.3,-3.6,-6.5,8.5,4.4,0.8,3,5,10.6
557,2023,1,3,Gonzaga,83.96%,16.04%,14,UC Santa Barbara,-1,1,14.2,-6.4,0.3067,4.3,1.9,-2.2,0.1,4.5,-0.1,-0.7,-2.5,4.2,2.3,3.3,0.5,5.3,8.2
558,2023,1,3,Gonzaga,88.04%,11.96%,15,Vermont,0,5,14.8,-3.1,0.2386,3.6,1,0.4,2,11.8,3.5,5.8,-0.2,3.5,1.2,2.2,0.4,5.3,10.8
559,2023,1,3,Gonzaga,72.32%,27.68%,15,Colgate,-1,2,12.7,-6.5,0.2717,-0.1,-0.2,-0.3,1.2,6.2,1.9,6.6,6.4,1.9,-0.3,-2.5,0.1,2.2,10.6
560,2023,1,3,Gonzaga,90.10%,9.90%,15,Princeton,4,7,16.4,-3.3,0.2796,6,3.7,-2.3,4.3,2.7,3.2,2,-2.6,5.5,4,4.4,1.9,2.5,10.2
561,2023,1,3,Gonzaga,91.99%,8.01%,15,UNC Asheville,-1,1,22.6,-3.4,0.4446,4.6,3.7,-5.4,0.9,5.3,-2.7,-7.1,-0.1,7.6,2.1,-0.4,4.5,1.6,8.8
562,2023,1,3,Gonzaga,75.35%,24.65%,16,Northern Kentucky,-1,6,22.1,-2.6,0.4105,8.7,0.4,-2.9,-4.4,-0.2,-6.8,6.8,-4.1,11.3,2.3,3.2,-1.7,8.1,13.6
563,2023,1,3,Gonzaga,90.53%,9.47%,16,Texas A&M Corpus Chris,0,5,19.1,-7.7,0.4696,7.3,-0.7,-3.4,-2.1,-1.4,-1.9,-0.2,-11.9,10,-2.9,1.5,1.7,0.8,13
564,2023,1,3,Gonzaga,90.55%,9.45%,16,Howard,-1,6,22,-6.9,0.524,6.5,1.1,-8.2,-1.9,-2.7,-5.6,1.4,-7.9,9.1,0.4,1.2,1.4,1,14.3
565,2023,1,3,Gonzaga,96.57%,3.43%,16,Southeast Missouri State,-2,9,24.9,-8.6,0.6397,8.5,0.1,-2.7,-0.2,5.8,-1.9,-4.1,-16.9,9,0.4,5.1,-0.3,-2.2,18.5
566,2023,1,3,Gonzaga,96.76%,3.24%,16,Texas Southern,-1,14,28.8,-5.6,0.6662,12.3,2.4,-5.7,0.3,1.8,-1.7,-0.7,-11.4,11.6,2.5,9.7,1.4,0.6,20.4
567,2023,1,3,Gonzaga,84.82%,15.18%,16,Fairleigh Dickinson,-1,9,19.3,-18.9,0.7182,7,-4.1,-1.7,-2.6,-0.3,-2.9,6.3,-8.1,7.6,-4.9,4,-1.9,1.2,19.3
568,2023,1,3,Baylor,63.79%,36.21%,3,Xavier,-2,-3,3.9,1.1,0.0227,-2.5,1,0.6,3.4,2.9,5.7,6.4,4.3,-3.2,4.6,-2.3,-3.7,-3.4,0.6
569,2023,1,3,Baylor,76.57%,23.43%,3,Kansas State,0,-1,11.5,7.1,0.0275,1.6,3.9,-1.9,-0.8,3.6,1.9,0.2,-5.3,-1,4.5,3.2,2.1,-3,1
570,2023,1,3,Baylor,44.11%,55.89%,4,Tennessee,-1,-1,10.7,12.6,-0.0328,2.8,9,0,-2.3,-2.1,4.2,6.3,-3.5,-0.2,8.7,4.3,6,1.4,2.6
571,2023,1,3,Baylor,51.35%,48.65%,4,Connecticut,-1,-3,3.3,6.7,-0.0326,-0.4,5.9,-0.8,0.5,-4.5,4.9,5.8,-7.3,-2.6,7.5,1.5,2.2,0,0.7
572,2023,1,3,Baylor,58.34%,41.66%,4,Virginia,0,-3,12.6,6.2,0.0525,1.8,3.1,4.4,0.2,9.2,6.1,2.7,5.3,0.4,6.8,1.9,-1.8,5.6,1.7
573,2023,1,3,Baylor,67.54%,32.46%,4,Indiana,-1,0,9.5,3.4,0.0546,-0.7,4.1,1.2,3.6,6.7,3.2,7.1,0.8,-2.4,7.6,0.2,-1,-1.1,2.4
574,2023,1,3,Baylor,55.90%,44.10%,5,Saint Mary's,-1,-4,9.9,10.2,-0.0191,0.6,4.7,1.7,0.9,1.6,9.3,6,1.1,-0.2,7.7,0.5,-0.6,4.9,1.8
575,2023,1,3,Baylor,69.04%,30.96%,5,San Diego State,-1,-5,10.1,10.2,-0.0179,3,3.9,0.5,0.3,3,5.3,2.9,2,1.4,3.4,2.8,3,0.9,-0.8
576,2023,1,3,Baylor,54.46%,45.54%,5,Duke,-2,-4,10.3,6.5,0.0217,2,5.1,-0.1,3.3,-1.5,5.2,6.4,7.3,-0.6,6.6,3.6,1.8,1.8,1.4
577,2023,1,3,Baylor,48.09%,51.91%,5,Miami FL,0,-3,4.7,-1.9,0.0724,-1.9,0.1,1.7,1.8,2.7,2.1,7.2,7.3,-4.1,1.5,0.4,-1.4,-1.8,2.2
578,2023,1,3,Baylor,68.23%,31.77%,6,Creighton,-1,1,8.5,6.8,0.0019,-1.2,4.1,1.5,5.6,9.2,7.8,9.1,11.6,-3.7,7.7,1.2,-1.9,-0.9,3.8
579,2023,1,3,Baylor,63.81%,36.19%,6,Iowa State,0,3,13.3,9.2,0.0198,2.4,1.3,-1.7,-5.2,0.8,4.5,9.4,-8.6,0.1,3.7,3.3,-1.6,2.8,3
580,2023,1,3,Baylor,54.17%,45.83%,6,TCU,-1,1,10.9,6.2,0.0322,2.9,3.6,1,-2,2.3,0.4,3.3,1.7,-1.1,4.2,6.6,1.8,-2.8,3.1
581,2023,1,3,Baylor,57.82%,42.18%,6,Kentucky,0,1,6.3,1.6,0.0418,1.9,2.6,0.8,3.1,-4,5.6,4.7,1.5,0.4,5,1.8,-0.9,1,3.7
582,2023,1,3,Baylor,65.59%,34.41%,7,Texas A&M,-2,-3,8,5.7,0.0089,4.1,3.5,-0.2,-1.2,-2,0.7,-8.7,-3.7,1.8,5.9,4.4,-0.1,0.8,1.6
583,2023,1,3,Baylor,78.57%,21.43%,7,Michigan State,1,3,10.1,4.3,0.0487,1.5,3.3,1.7,5.2,7.3,5.9,11.4,2.8,3.1,4.7,-2.3,0.7,2.1,3.3
584,2023,1,3,Baylor,66.48%,33.52%,7,Northwestern,0,1,14.5,7.3,0.0607,5.9,3,3.3,-1.8,6.4,3.8,7.5,-0.2,4.3,6.7,5.1,-1.7,2,4.2
585,2023,1,3,Baylor,42.68%,57.32%,7,Missouri,-1,-2,4.6,-3.8,0.1018,-2,-0.9,2.1,-4.4,7.9,-6.2,7.7,-3.8,-5.1,1.6,1.1,-3.2,-2.3,1.7
586,2023,1,3,Baylor,61.28%,38.72%,8,Memphis,-2,-4,7.5,5.5,0.0071,-0.1,4.6,-0.3,-1,3.7,-1.2,1.3,-3.5,-2.3,6.1,1.6,1.4,-4.5,0.6
587,2023,1,3,Baylor,72.72%,27.28%,8,Arkansas,-1,2,10.7,7.5,0.0139,1.1,4.9,-0.2,-0.5,4.2,2.9,-1.6,-7.5,-3,6.4,5.5,1.6,-2.6,4.8
588,2023,1,3,Baylor,60.44%,39.56%,8,Maryland,-1,1,9.9,4.3,0.0461,2,3.5,1.9,1.5,4.5,3.9,3.4,3.6,-1.2,5.6,4.2,0.1,2.3,4.9
589,2023,1,3,Baylor,53.22%,46.78%,8,Iowa,0,3,2.5,-3.9,0.0723,1.2,-1.9,4,1.4,2.5,3.5,4.6,8,-1.3,0.7,2.9,-4.4,-2.6,5.5
590,2023,1,3,Baylor,73.27%,26.73%,9,West Virginia,-1,3,5.7,3.2,0.0151,1.4,0.7,-0.4,-1,1,1.8,-2.5,-7.1,-0.5,2.8,2.4,-1.9,-1.7,3.9
591,2023,1,3,Baylor,67.97%,32.03%,9,Auburn,0,2,10,6,0.0251,3.5,5.8,0,0.6,1.4,-0.9,1.7,-7.7,-0.2,6.4,5.8,3.4,-0.7,4.2
592,2023,1,3,Baylor,51.16%,48.84%,9,Florida Atlantic,-2,-9,10.3,4.4,0.0506,-1.9,5.5,1.4,1.6,4.3,6.6,7.7,4.7,-3.5,8.5,0,0.2,-1.2,1.4
593,2023,1,3,Baylor,60.85%,39.15%,9,Illinois,0,2,13,4.6,0.0846,1.5,4.5,-0.1,1.3,2.4,4.3,3.4,1.8,-4.5,8,6.3,-1.4,-2.7,5
594,2023,1,3,Baylor,74.84%,25.16%,10,Utah State,-2,-4,5.9,2.3,0.0281,-2.5,3.6,0.7,4.1,7.3,6.3,1.7,1.2,-3.3,7.4,-1.3,-2.1,-1.8,1.8
595,2023,1,3,Baylor,74.09%,25.91%,10,Boise State,-1,-2,12.7,6.5,0.0495,1.2,4.1,1.4,2.2,8.3,7.3,6.5,4,0.1,5.5,1.2,1.2,0.5,2.8
596,2023,1,3,Baylor,64.21%,35.79%,10,USC,0,0,10.5,2.8,0.0777,1.8,6.2,0,1.8,5.7,-1.9,3.4,1.6,-0.3,10.9,2.7,-1.2,-1.2,3.6
597,2023,1,3,Baylor,75.48%,24.52%,10,Penn State,-3,0,6.2,-1.1,0.0791,-2.4,2.2,4.4,6.8,15.9,6,15.8,5.5,-2.7,4.5,-1.3,-1.1,2.4,4.3
598,2023,1,3,Baylor,56.73%,43.27%,11,North Carolina State,-1,-1,9,0.7,0.0902,1.3,1.6,4.5,0.8,4,4.5,11.9,-2.6,-0.7,2.7,2.3,0,-2.4,4.8
599,2023,1,3,Baylor,55.76%,44.24%,11,Mississippi State,-1,1,19,8.8,0.1038,6.2,5.2,-1.2,-2.1,-0.5,2.1,2.6,3.8,0.3,7.1,10.6,1.4,3.3,4.9
600,2023,1,3,Baylor,61.90%,38.10%,11,Providence,0,1,7.4,-1.5,0.1047,1.6,1.4,1.2,3,-0.5,4.4,0.4,5.9,-0.1,3.7,2.1,-1.7,0,4.7
601,2023,1,3,Baylor,82.62%,17.38%,11,Nevada,0,0,12.9,3.3,0.1059,2.6,2.4,2.9,1.2,11.8,6,-2.3,0,0.5,4,3.4,-0.3,1,4.3
602,2023,1,3,Baylor,67.69%,32.31%,11,Arizona State,-2,0,16.6,5.7,0.124,5.6,5,1.2,-0.7,5.1,-0.7,6.4,-2,2.9,9.5,5.8,-1.4,-1.4,4.4
603,2023,1,3,Baylor,65.56%,34.44%,11,Pittsburgh,-1,0,9.2,-3.2,0.1679,-0.1,2.2,1.7,3.2,4.3,2.9,4.8,0.8,-1.9,4.7,1.2,-1.2,-0.3,6.2
604,2023,1,3,Baylor,70.84%,29.16%,12,Drake,-2,-5,12.4,4.1,0.0846,0,4.1,2.6,2.2,10.4,8.7,8.4,4.7,-1.1,5.8,0.5,1,0.6,5.9
605,2023,1,3,Baylor,62.93%,37.07%,12,VCU,-2,-5,17,6.8,0.1069,0.9,4.4,-1.4,-4.2,5.7,1.3,-4.6,0.9,-1.5,7.1,2.5,-0.1,-1.1,4.6
606,2023,1,3,Baylor,41.43%,58.57%,12,Oral Roberts,-2,-8,9.6,-0.7,0.1256,-3,2.9,4.9,2.3,10.2,3.7,12.6,9.4,-5.8,6.7,0.2,-2,-3.5,3.7
607,2023,1,3,Baylor,49.73%,50.27%,12,College of Charleston,-2,-9,12.8,2,0.1288,1.6,3.5,1.4,0.6,-0.4,5.6,4.5,6.7,-2.1,4.2,3.9,1.9,-4.2,3.9
608,2023,1,3,Baylor,43.32%,56.68%,13,Iona,-2,-5,13.1,2.3,0.1275,1.3,5.5,2.8,-1,2.7,0.6,8.2,0.2,0,6.3,1.2,3,-1.7,7.2
609,2023,1,3,Baylor,56.18%,43.82%,13,Kent State,-2,-6,15.4,3.6,0.1439,1.8,4.2,1.8,-2.7,3.8,0.9,5.2,-7.4,-1.4,5.5,4,1.3,-1.1,4.6
610,2023,1,3,Baylor,70.38%,29.62%,13,Louisiana Lafayette,-1,-4,10.7,-2,0.1729,0.1,0.8,0.6,1.8,0.9,4.7,-0.5,-2.4,-1.4,4.1,0.6,-3.7,-1.5,6
611,2023,1,3,Baylor,53.88%,46.12%,13,Furman,-2,-5,9.3,-4.2,0.1916,-2.5,0.8,2.3,1.5,5.1,4,2.5,-0.4,-8.3,2.1,2.8,-0.9,-1.5,7.6
612,2023,1,3,Baylor,84.07%,15.93%,14,Montana State,-2,-3,17.5,2.4,0.2167,2.2,2,0.5,-0.2,9,5.6,-7.2,-4.1,-1.6,5.3,5.2,-2.6,0.6,8.3
613,2023,1,3,Baylor,82.52%,17.48%,14,Kennesaw State,-2,-4,16.7,-0.6,0.2747,0.2,0.2,0.2,0.3,7.2,5.3,0.7,-4.8,-0.5,2.8,0.1,-2.6,-1.6,6.9
614,2023,1,3,Baylor,77.40%,22.60%,14,Grand Canyon,-3,-2,11.1,-6.1,0.278,0.2,4.2,-0.3,4.9,4.2,0.8,-0.6,-1.8,0.3,6.5,-0.4,0.2,2,9.2
615,2023,1,3,Baylor,67.20%,32.80%,14,UC Santa Barbara,-2,-5,12.1,-5.3,0.2831,-1.1,1.6,1.3,1.2,8.1,5,2.3,2.2,-4,4.4,2.1,-2.3,2.3,6.8
616,2023,1,3,Baylor,74.24%,25.76%,15,Vermont,-1,-1,12.7,-2,0.215,-1.8,0.7,3.9,3.1,15.4,8.6,8.8,4.5,-4.7,3.3,1,-2.4,2.3,9.4
617,2023,1,3,Baylor,50.56%,49.44%,15,Colgate,-2,-4,10.6,-5.4,0.2481,-5.5,-0.5,3.2,2.3,9.8,7,9.6,11.1,-6.3,1.8,-3.7,-2.7,-0.8,9.2
618,2023,1,3,Baylor,78.09%,21.91%,15,Princeton,3,1,14.3,-2.2,0.256,0.6,3.4,1.2,5.4,6.3,8.3,5,2.1,-2.7,6.1,3.2,-0.9,-0.5,8.8
619,2023,1,3,Baylor,81.80%,18.20%,15,UNC Asheville,-2,-5,20.5,-2.3,0.421,-0.8,3.4,-1.9,2,8.9,2.4,-4.1,4.6,-0.6,4.2,-1.6,1.7,-1.4,7.4
620,2023,1,3,Baylor,54.48%,45.52%,16,Northern Kentucky,-2,0,20,-1.5,0.3869,3.3,0.1,0.6,-3.3,3.4,-1.7,9.8,0.6,3.1,4.4,2,-4.5,5.1,12.2
621,2023,1,3,Baylor,78.91%,21.09%,16,Texas A&M Corpus Chris,-1,-1,17,-6.6,0.446,1.9,-1,0.1,-1,2.2,3.2,2.8,-7.2,1.8,-0.8,0.3,-1.1,-2.2,11.6
622,2023,1,3,Baylor,78.96%,21.04%,16,Howard,-2,0,19.9,-5.8,0.5004,1.1,0.8,-4.7,-0.8,0.9,-0.5,4.4,-3.2,0.9,2.5,0,-1.4,-2,12.9
623,2023,1,3,Baylor,91.69%,8.31%,16,Southeast Missouri State,-3,3,22.8,-7.5,0.6161,3.1,-0.2,0.8,0.9,9.4,3.2,-1.1,-12.2,0.8,2.5,3.9,-3.1,-5.2,17.1
624,2023,1,3,Baylor,92.11%,7.89%,16,Texas Southern,-2,8,26.7,-4.5,0.6426,6.9,2.1,-2.2,1.4,5.4,3.4,2.3,-6.7,3.4,4.6,8.5,-1.4,-2.4,19
625,2023,1,3,Baylor,68.62%,31.38%,16,Fairleigh Dickinson,-2,3,17.2,-17.8,0.6946,1.6,-4.4,1.8,-1.5,3.3,2.2,9.3,-3.4,-0.6,-2.8,2.8,-4.7,-1.8,17.9
626,2023,1,3,Xavier,75.44%,24.56%,3,Kansas State,2,2,7.6,6,0.0048,4.1,2.9,-2.5,-4.2,0.7,-3.8,-6.2,-9.6,2.2,-0.1,5.5,5.8,0.4,0.4
627,2023,1,3,Xavier,42.59%,57.41%,4,Tennessee,1,2,6.8,11.5,-0.0555,5.3,8,-0.6,-5.7,-5,-1.5,-0.1,-7.8,3,4.1,6.6,9.7,4.8,2
628,2023,1,3,Xavier,49.80%,50.20%,4,Connecticut,1,0,-0.6,5.6,-0.0553,2.1,4.9,-1.4,-2.9,-7.4,-0.8,-0.6,-11.6,0.6,2.9,3.8,5.9,3.4,0.1
629,2023,1,3,Xavier,56.82%,43.18%,4,Virginia,2,0,8.7,5.1,0.0298,4.3,2.1,3.8,-3.2,6.3,0.4,-3.7,1,3.6,2.2,4.2,1.9,9,1.1
630,2023,1,3,Xavier,66.17%,33.83%,4,Indiana,1,3,5.6,2.3,0.0319,1.8,3.1,0.6,0.2,3.8,-2.5,0.7,-3.5,0.8,3,2.5,2.7,2.3,1.8
631,2023,1,3,Xavier,54.37%,45.63%,5,Saint Mary's,1,-1,6,9.1,-0.0418,3.1,3.7,1.1,-2.5,-1.3,3.6,-0.4,-3.2,3,3.1,2.8,3.1,8.3,1.2
632,2023,1,3,Xavier,67.69%,32.31%,5,San Diego State,1,-2,6.2,9.1,-0.0406,5.5,2.9,-0.1,-3.1,0.1,-0.4,-3.5,-2.3,4.6,-1.2,5.1,6.7,4.3,-1.4
633,2023,1,3,Xavier,52.91%,47.09%,5,Duke,0,-1,6.4,5.4,-0.001,4.5,4.1,-0.7,-0.1,-4.4,-0.5,0,3,2.6,2,5.9,5.5,5.2,0.8
634,2023,1,3,Xavier,46.54%,53.46%,5,Miami FL,2,0,0.8,-3,0.0497,0.6,-0.9,1.1,-1.6,-0.2,-3.6,0.8,3,-0.9,-3.1,2.7,2.3,1.6,1.6
