YEAR,ROUND,HSEED,HTEAM,LSEED,LTEAM
2024,1,7,Florida,11,North Carolina State
2024,1,7,Florida,11,Oregon
2024,1,7,Florida,11,New Mexico
2024,1,7,Florida,12,UAB
2024,1,7,Florida,12,James Madison
2024,1,7,Florida,12,McNeese State
2024,1,7,Florida,12,Grand Canyon
2024,1,7,Florida,13,Yale
2024,1,7,Florida,13,Vermont
2024,1,7,Florida,13,Samford
2024,1,7,Florida,13,Charleston
2024,1,7,Florida,14,Morehead State
2024,1,7,Florida,14,Oakland
2024,1,7,Florida,14,Akron
2024,1,7,Florida,14,Colgate
2024,1,7,Florida,15,South Dakota State
2024,1,7,Florida,15,Western Kentucky
2024,1,7,Florida,15,Saint Peter's
2024,1,7,Florida,15,Long Beach State
2024,1,7,Florida,16,Stetson
2024,1,7,Florida,16,Longwood
2024,1,7,Florida,16,Grambling State
2024,1,7,Florida,16,Montana State
2024,1,7,Florida,16,Howard
2024,1,7,Florida,16,Wagner
2024,1,7,Texas,7,Dayton
2024,1,7,Texas,8,Florida Atlantic
2024,1,7,Texas,8,Nebraska
2024,1,7,Texas,8,Utah State
2024,1,7,Texas,8,Mississippi State
2024,1,7,Texas,9,Northwestern
2024,1,7,Texas,9,Texas A&M
2024,1,7,Texas,9,TCU
2024,1,7,Texas,9,Michigan State
2024,1,7,Texas,10,Drake
2024,1,7,Texas,10,Boise State
2024,1,7,Texas,10,Colorado
2024,1,7,Texas,10,Colorado State
2024,1,7,Texas,10,Virginia
2024,1,7,Texas,10,Nevada
2024,1,7,Texas,11,Duquesne
2024,1,7,Texas,11,North Carolina State
2024,1,7,Texas,11,Oregon
2024,1,7,Texas,11,New Mexico
2024,1,7,Texas,12,UAB
2024,1,7,Texas,12,James Madison
2024,1,7,Texas,12,McNeese State
2024,1,7,Texas,12,Grand Canyon
2024,1,7,Texas,13,Yale
2024,1,7,Texas,13,Vermont
2024,1,7,Texas,13,Samford
2024,1,7,Texas,13,Charleston
2024,1,7,Texas,14,Morehead State
2024,1,7,Texas,14,Oakland
2024,1,7,Texas,14,Akron
2024,1,7,Texas,14,Colgate
2024,1,7,Texas,15,South Dakota State
2024,1,7,Texas,15,Western Kentucky
2024,1,7,Texas,15,Saint Peter's
2024,1,7,Texas,15,Long Beach State
2024,1,7,Texas,16,Stetson
2024,1,7,Texas,16,Longwood
2024,1,7,Texas,16,Grambling State
2024,1,7,Texas,16,Montana State
2024,1,7,Texas,16,Howard
2024,1,7,Texas,16,Wagner
2024,1,7,Dayton,8,Florida Atlantic
2024,1,7,Dayton,8,Nebraska
2024,1,7,Dayton,8,Utah State
2024,1,7,Dayton,8,Mississippi State
2024,1,7,Dayton,9,Northwestern
2024,1,7,Dayton,9,Texas A&M
2024,1,7,Dayton,9,TCU
2024,1,7,Dayton,9,Michigan State
2024,1,7,Dayton,10,Drake
2024,1,7,Dayton,10,Boise State
2024,1,7,Dayton,10,Colorado
2024,1,7,Dayton,10,Colorado State
2024,1,7,Dayton,10,Virginia
2024,1,7,Dayton,10,Nevada
2024,1,7,Dayton,11,Duquesne
2024,1,7,Dayton,11,North Carolina State
2024,1,7,Dayton,11,Oregon
2024,1,7,Dayton,11,New Mexico
2024,1,7,Dayton,12,UAB
2024,1,7,Dayton,12,James Madison
2024,1,7,Dayton,12,McNeese State
2024,1,7,Dayton,12,Grand Canyon
2024,1,7,Dayton,13,Yale
2024,1,7,Dayton,13,Vermont
2024,1,7,Dayton,13,Samford
2024,1,7,Dayton,13,Charleston
2024,1,7,Dayton,14,Morehead State
2024,1,7,Dayton,14,Oakland
2024,1,7,Dayton,14,Akron
2024,1,7,Dayton,14,Colgate
2024,1,7,Dayton,15,South Dakota State
2024,1,7,Dayton,15,Western Kentucky
2024,1,7,Dayton,15,Saint Peter's
2024,1,7,Dayton,15,Long Beach State
2024,1,7,Dayton,16,Stetson
2024,1,7,Dayton,16,Longwood
2024,1,7,Dayton,16,Grambling State
2024,1,7,Dayton,16,Montana State
2024,1,7,Dayton,16,Howard
2024,1,7,Dayton,16,Wagner
2024,1,8,Florida Atlantic,8,Nebraska
2024,1,8,Florida Atlantic,8,Utah State
2024,1,8,Florida Atlantic,8,Mississippi State
2024,1,8,Florida Atlantic,9,Northwestern
2024,1,8,Florida Atlantic,9,Texas A&M
2024,1,8,Florida Atlantic,9,TCU
2024,1,8,Florida Atlantic,9,Michigan State
2024,1,8,Florida Atlantic,10,Drake
2024,1,8,Florida Atlantic,10,Boise State
2024,1,8,Florida Atlantic,10,Colorado
2024,1,8,Florida Atlantic,10,Colorado State
2024,1,8,Florida Atlantic,10,Virginia
2024,1,8,Florida Atlantic,10,Nevada
2024,1,8,Florida Atlantic,11,Duquesne
2024,1,8,Florida Atlantic,11,North Carolina State
2024,1,8,Florida Atlantic,11,Oregon
2024,1,8,Florida Atlantic,11,New Mexico
2024,1,8,Florida Atlantic,12,UAB
2024,1,8,Florida Atlantic,12,James Madison
2024,1,8,Florida Atlantic,12,McNeese State
2024,1,8,Florida Atlantic,12,Grand Canyon
2024,1,8,Florida Atlantic,13,Yale
2024,1,8,Florida Atlantic,13,Vermont
2024,1,8,Florida Atlantic,13,Samford
2024,1,8,Florida Atlantic,13,Charleston
2024,1,8,Florida Atlantic,14,Morehead State
2024,1,8,Florida Atlantic,14,Oakland
2024,1,8,Florida Atlantic,14,Akron
2024,1,8,Florida Atlantic,14,Colgate
2024,1,8,Florida Atlantic,15,South Dakota State
2024,1,8,Florida Atlantic,15,Western Kentucky
2024,1,8,Florida Atlantic,15,Saint Peter's
2024,1,8,Florida Atlantic,15,Long Beach State
2024,1,8,Florida Atlantic,16,Stetson
2024,1,8,Florida Atlantic,16,Longwood
2024,1,8,Florida Atlantic,16,Grambling State
2024,1,8,Florida Atlantic,16,Montana State
2024,1,8,Florida Atlantic,16,Howard
2024,1,8,Florida Atlantic,16,Wagner
2024,1,8,Nebraska,8,Utah State
2024,1,8,Nebraska,8,Mississippi State
2024,1,8,Nebraska,9,Northwestern
2024,1,8,Nebraska,9,Texas A&M
2024,1,8,Nebraska,9,TCU
2024,1,8,Nebraska,9,Michigan State
2024,1,8,Nebraska,10,Drake
2024,1,8,Nebraska,10,Boise State
2024,1,8,Nebraska,10,Colorado
2024,1,8,Nebraska,10,Colorado State
2024,1,8,Nebraska,10,Virginia
2024,1,8,Nebraska,10,Nevada
2024,1,8,Nebraska,11,Duquesne
2024,1,8,Nebraska,11,North Carolina State
2024,1,8,Nebraska,11,Oregon
2024,1,8,Nebraska,11,New Mexico
2024,1,8,Nebraska,12,UAB
2024,1,8,Nebraska,12,James Madison
2024,1,8,Nebraska,12,McNeese State
2024,1,8,Nebraska,12,Grand Canyon
2024,1,8,Nebraska,13,Yale
2024,1,8,Nebraska,13,Vermont
2024,1,8,Nebraska,13,Samford
2024,1,8,Nebraska,13,Charleston
2024,1,8,Nebraska,14,Morehead State
2024,1,8,Nebraska,14,Oakland
2024,1,8,Nebraska,14,Akron
2024,1,8,Nebraska,14,Colgate
2024,1,8,Nebraska,15,South Dakota State
2024,1,8,Nebraska,15,Western Kentucky
2024,1,8,Nebraska,15,Saint Peter's
2024,1,8,Nebraska,15,Long Beach State
2024,1,8,Nebraska,16,Stetson
2024,1,8,Nebraska,16,Longwood
2024,1,8,Nebraska,16,Grambling State
2024,1,8,Nebraska,16,Montana State
2024,1,8,Nebraska,16,Howard
2024,1,8,Nebraska,16,Wagner
2024,1,8,Utah State,8,Mississippi State
2024,1,8,Utah State,9,Northwestern
2024,1,8,Utah State,9,Texas A&M
2024,1,8,Utah State,9,TCU
2024,1,8,Utah State,9,Michigan State
2024,1,8,Utah State,10,Drake
2024,1,8,Utah State,10,Boise State
2024,1,8,Utah State,10,Colorado
2024,1,8,Utah State,10,Colorado State
2024,1,8,Utah State,10,Virginia
2024,1,8,Utah State,10,Nevada
2024,1,8,Utah State,11,Duquesne
2024,1,8,Utah State,11,North Carolina State
2024,1,8,Utah State,11,Oregon
2024,1,8,Utah State,11,New Mexico
2024,1,8,Utah State,12,UAB
2024,1,8,Utah State,12,James Madison
2024,1,8,Utah State,12,McNeese State
2024,1,8,Utah State,12,Grand Canyon
2024,1,8,Utah State,13,Yale
2024,1,8,Utah State,13,Vermont
2024,1,8,Utah State,13,Samford
2024,1,8,Utah State,13,Charleston
2024,1,8,Utah State,14,Morehead State
2024,1,8,Utah State,14,Oakland
2024,1,8,Utah State,14,Akron
2024,1,8,Utah State,14,Colgate
2024,1,8,Utah State,15,South Dakota State
2024,1,8,Utah State,15,Western Kentucky
2024,1,8,Utah State,15,Saint Peter's
2024,1,8,Utah State,15,Long Beach State
2024,1,8,Utah State,16,Stetson
2024,1,8,Utah State,16,Longwood
2024,1,8,Utah State,16,Grambling State
2024,1,8,Utah State,16,Montana State
2024,1,8,Utah State,16,Howard
2024,1,8,Utah State,16,Wagner
2024,1,8,Mississippi State,9,Northwestern
2024,1,8,Mississippi State,9,Texas A&M
2024,1,8,Mississippi State,9,TCU
2024,1,8,Mississippi State,9,Michigan State
2024,1,8,Mississippi State,10,Drake
2024,1,8,Mississippi State,10,Boise State
2024,1,8,Mississippi State,10,Colorado
2024,1,8,Mississippi State,10,Colorado State
2024,1,8,Mississippi State,10,Virginia
2024,1,8,Mississippi State,10,Nevada
2024,1,8,Mississippi State,11,Duquesne
2024,1,8,Mississippi State,11,North Carolina State
2024,1,8,Mississippi State,11,Oregon
2024,1,8,Mississippi State,11,New Mexico
2024,1,8,Mississippi State,12,UAB
2024,1,8,Mississippi State,12,James Madison
2024,1,8,Mississippi State,12,McNeese State
2024,1,8,Mississippi State,12,Grand Canyon
2024,1,8,Mississippi State,13,Yale
2024,1,8,Mississippi State,13,Vermont
2024,1,8,Mississippi State,13,Samford
2024,1,8,Mississippi State,13,Charleston
2024,1,8,Mississippi State,14,Morehead State
2024,1,8,Mississippi State,14,Oakland
2024,1,8,Mississippi State,14,Akron
2024,1,8,Mississippi State,14,Colgate
2024,1,8,Mississippi State,15,South Dakota State
2024,1,8,Mississippi State,15,Western Kentucky
2024,1,8,Mississippi State,15,Saint Peter's
2024,1,8,Mississippi State,15,Long Beach State
2024,1,8,Mississippi State,16,Stetson
2024,1,8,Mississippi State,16,Longwood
2024,1,8,Mississippi State,16,Grambling State
2024,1,8,Mississippi State,16,Montana State
2024,1,8,Mississippi State,16,Howard
2024,1,8,Mississippi State,16,Wagner
2024,1,9,Northwestern,9,Texas A&M
2024,1,9,Northwestern,9,TCU
2024,1,9,Northwestern,9,Michigan State
2024,1,9,Northwestern,10,Drake
2024,1,9,Northwestern,10,Boise State
2024,1,9,Northwestern,10,Colorado
2024,1,9,Northwestern,10,Colorado State
2024,1,9,Northwestern,10,Virginia
2024,1,9,Northwestern,10,Nevada
2024,1,9,Northwestern,11,Duquesne
2024,1,9,Northwestern,11,North Carolina State
2024,1,9,Northwestern,11,Oregon
2024,1,9,Northwestern,11,New Mexico
2024,1,9,Northwestern,12,UAB
2024,1,9,Northwestern,12,James Madison
2024,1,9,Northwestern,12,McNeese State
2024,1,9,Northwestern,12,Grand Canyon
2024,1,9,Northwestern,13,Yale
2024,1,9,Northwestern,13,Vermont
2024,1,9,Northwestern,13,Samford
2024,1,9,Northwestern,13,Charleston
2024,1,9,Northwestern,14,Morehead State
2024,1,9,Northwestern,14,Oakland
2024,1,9,Northwestern,14,Akron
2024,1,9,Northwestern,14,Colgate
2024,1,9,Northwestern,15,South Dakota State
2024,1,9,Northwestern,15,Western Kentucky
2024,1,9,Northwestern,15,Saint Peter's
2024,1,9,Northwestern,15,Long Beach State
2024,1,9,Northwestern,16,Stetson
2024,1,9,Northwestern,16,Longwood
2024,1,9,Northwestern,16,Grambling State
2024,1,9,Northwestern,16,Montana State
2024,1,9,Northwestern,16,Howard
2024,1,9,Northwestern,16,Wagner
2024,1,9,Texas A&M,9,TCU
2024,1,9,Texas A&M,9,Michigan State
2024,1,9,Texas A&M,10,Drake
2024,1,9,Texas A&M,10,Boise State
2024,1,9,Texas A&M,10,Colorado
2024,1,9,Texas A&M,10,Colorado State
2024,1,9,Texas A&M,10,Virginia
2024,1,9,Texas A&M,10,Nevada
2024,1,9,Texas A&M,11,Duquesne
2024,1,9,Texas A&M,11,North Carolina State
2024,1,9,Texas A&M,11,Oregon
2024,1,9,Texas A&M,11,New Mexico
2024,1,9,Texas A&M,12,UAB
2024,1,9,Texas A&M,12,James Madison
2024,1,9,Texas A&M,12,McNeese State
2024,1,9,Texas A&M,12,Grand Canyon
2024,1,9,Texas A&M,13,Yale
2024,1,9,Texas A&M,13,Vermont
2024,1,9,Texas A&M,13,Samford
2024,1,9,Texas A&M,13,Charleston
2024,1,9,Texas A&M,14,Morehead State
2024,1,9,Texas A&M,14,Oakland
2024,1,9,Texas A&M,14,Akron
2024,1,9,Texas A&M,14,Colgate
2024,1,9,Texas A&M,15,South Dakota State
2024,1,9,Texas A&M,15,Western Kentucky
2024,1,9,Texas A&M,15,Saint Peter's
2024,1,9,Texas A&M,15,Long Beach State
2024,1,9,Texas A&M,16,Stetson
2024,1,9,Texas A&M,16,Longwood
2024,1,9,Texas A&M,16,Grambling State
2024,1,9,Texas A&M,16,Montana State
2024,1,9,Texas A&M,16,Howard
2024,1,9,Texas A&M,16,Wagner
2024,1,9,TCU,9,Michigan State
2024,1,9,TCU,10,Drake
2024,1,9,TCU,10,Boise State
2024,1,9,TCU,10,Colorado
2024,1,9,TCU,10,Colorado State
2024,1,9,TCU,10,Virginia
2024,1,9,TCU,10,Nevada
2024,1,9,TCU,11,Duquesne
2024,1,9,TCU,11,North Carolina State
2024,1,9,TCU,11,Oregon
2024,1,9,TCU,11,New Mexico
2024,1,9,TCU,12,UAB
2024,1,9,TCU,12,James Madison
2024,1,9,TCU,12,McNeese State
2024,1,9,TCU,12,Grand Canyon
2024,1,9,TCU,13,Yale
2024,1,9,TCU,13,Vermont
2024,1,9,TCU,13,Samford
2024,1,9,TCU,13,Charleston
2024,1,9,TCU,14,Morehead State
2024,1,9,TCU,14,Oakland
2024,1,9,TCU,14,Akron
2024,1,9,TCU,14,Colgate
2024,1,9,TCU,15,South Dakota State
2024,1,9,TCU,15,Western Kentucky
2024,1,9,TCU,15,Saint Peter's
2024,1,9,TCU,15,Long Beach State
2024,1,9,TCU,16,Stetson
2024,1,9,TCU,16,Longwood
2024,1,9,TCU,16,Grambling State
2024,1,9,TCU,16,Montana State
2024,1,9,TCU,16,Howard
2024,1,9,TCU,16,Wagner
2024,1,9,Michigan State,10,Drake
2024,1,9,Michigan State,10,Boise State
2024,1,9,Michigan State,10,Colorado
2024,1,9,Michigan State,10,Colorado State
2024,1,9,Michigan State,10,Virginia
2024,1,9,Michigan State,10,Nevada
2024,1,9,Michigan State,11,Duquesne
2024,1,9,Michigan State,11,North Carolina State
2024,1,9,Michigan State,11,Oregon
2024,1,9,Michigan State,11,New Mexico
2024,1,9,Michigan State,12,UAB
2024,1,9,Michigan State,12,James Madison
2024,1,9,Michigan State,12,McNeese State
2024,1,9,Michigan State,12,Grand Canyon
2024,1,9,Michigan State,13,Yale
2024,1,9,Michigan State,13,Vermont
2024,1,9,Michigan State,13,Samford
2024,1,9,Michigan State,13,Charleston
2024,1,9,Michigan State,14,Morehead State
2024,1,9,Michigan State,14,Oakland
2024,1,9,Michigan State,14,Akron
2024,1,9,Michigan State,14,Colgate
2024,1,9,Michigan State,15,South Dakota State
2024,1,9,Michigan State,15,Western Kentucky
2024,1,9,Michigan State,15,Saint Peter's
2024,1,9,Michigan State,15,Long Beach State
2024,1,9,Michigan State,16,Stetson
2024,1,9,Michigan State,16,Longwood
2024,1,9,Michigan State,16,Grambling State
2024,1,9,Michigan State,16,Montana State
2024,1,9,Michigan State,16,Howard
2024,1,9,Michigan State,16,Wagner
2024,1,10,Drake,10,Boise State
2024,1,10,Drake,10,Colorado
2024,1,10,Drake,10,Colorado State
2024,1,10,Drake,10,Virginia
2024,1,10,Drake,10,Nevada
2024,1,10,Drake,11,Duquesne
2024,1,10,Drake,11,North Carolina State
2024,1,10,Drake,11,Oregon
2024,1,10,Drake,11,New Mexico
2024,1,10,Drake,12,UAB
2024,1,10,Drake,12,James Madison
2024,1,10,Drake,12,McNeese State
2024,1,10,Drake,12,Grand Canyon
2024,1,10,Drake,13,Yale
2024,1,10,Drake,13,Vermont
2024,1,10,Drake,13,Samford
2024,1,10,Drake,13,Charleston
2024,1,10,Drake,14,Morehead State
2024,1,10,Drake,14,Oakland
2024,1,10,Drake,14,Akron
2024,1,10,Drake,14,Colgate
2024,1,10,Drake,15,South Dakota State
2024,1,10,Drake,15,Western Kentucky
2024,1,10,Drake,15,Saint Peter's
2024,1,10,Drake,15,Long Beach State
2024,1,10,Drake,16,Stetson
2024,1,10,Drake,16,Longwood
2024,1,10,Drake,16,Grambling State
2024,1,10,Drake,16,Montana State
2024,1,10,Drake,16,Howard
2024,1,10,Drake,16,Wagner
2024,1,10,Boise State,10,Colorado
2024,1,10,Boise State,10,Colorado State
2024,1,10,Boise State,10,Virginia
2024,1,10,Boise State,10,Nevada
2024,1,10,Boise State,11,Duquesne
2024,1,10,Boise State,11,North Carolina State
2024,1,10,Boise State,11,Oregon
2024,1,10,Boise State,11,New Mexico
2024,1,10,Boise State,12,UAB
2024,1,10,Boise State,12,James Madison
2024,1,10,Boise State,12,McNeese State
2024,1,10,Boise State,12,Grand Canyon
2024,1,10,Boise State,13,Yale
2024,1,10,Boise State,13,Vermont
2024,1,10,Boise State,13,Samford
2024,1,10,Boise State,13,Charleston
2024,1,10,Boise State,14,Morehead State
2024,1,10,Boise State,14,Oakland
2024,1,10,Boise State,14,Akron
2024,1,10,Boise State,14,Colgate
2024,1,10,Boise State,15,South Dakota State
2024,1,10,Boise State,15,Western Kentucky
2024,1,10,Boise State,15,Saint Peter's
2024,1,10,Boise State,15,Long Beach State
2024,1,10,Boise State,16,Stetson
2024,1,10,Boise State,16,Longwood
2024,1,10,Boise State,16,Grambling State
2024,1,10,Boise State,16,Montana State
2024,1,10,Boise State,16,Howard
2024,1,10,Boise State,16,Wagner
2024,1,10,Colorado,10,Colorado State
2024,1,10,Colorado,10,Virginia
2024,1,10,Colorado,10,Nevada
2024,1,10,Colorado,11,Duquesne
2024,1,10,Colorado,11,North Carolina State
2024,1,10,Colorado,11,Oregon
2024,1,10,Colorado,11,New Mexico
2024,1,10,Colorado,12,UAB
2024,1,10,Colorado,12,James Madison
2024,1,10,Colorado,12,McNeese State
2024,1,10,Colorado,12,Grand Canyon
2024,1,10,Colorado,13,Yale
2024,1,10,Colorado,13,Vermont
2024,1,10,Colorado,13,Samford
2024,1,10,Colorado,13,Charleston
2024,1,10,Colorado,14,Morehead State
2024,1,10,Colorado,14,Oakland
2024,1,10,Colorado,14,Akron
2024,1,10,Colorado,14,Colgate
2024,1,10,Colorado,15,South Dakota State
2024,1,10,Colorado,15,Western Kentucky
2024,1,10,Colorado,15,Saint Peter's
2024,1,10,Colorado,15,Long Beach State
2024,1,10,Colorado,16,Stetson
2024,1,10,Colorado,16,Longwood
2024,1,10,Colorado,16,Grambling State
2024,1,10,Colorado,16,Montana State
2024,1,10,Colorado,16,Howard
2024,1,10,Colorado,16,Wagner
2024,1,10,Colorado State,10,Virginia
2024,1,10,Colorado State,10,Nevada
2024,1,10,Colorado State,11,Duquesne
2024,1,10,Colorado State,11,North Carolina State
2024,1,10,Colorado State,11,Oregon
2024,1,10,Colorado State,11,New Mexico
2024,1,10,Colorado State,12,UAB
2024,1,10,Colorado State,12,James Madison
2024,1,10,Colorado State,12,McNeese State
2024,1,10,Colorado State,12,Grand Canyon
2024,1,10,Colorado State,13,Yale
2024,1,10,Colorado State,13,Vermont
2024,1,10,Colorado State,13,Samford
2024,1,10,Colorado State,13,Charleston
2024,1,10,Colorado State,14,Morehead State
2024,1,10,Colorado State,14,Oakland
2024,1,10,Colorado State,14,Akron
2024,1,10,Colorado State,14,Colgate
2024,1,10,Colorado State,15,South Dakota State
2024,1,10,Colorado State,15,Western Kentucky
2024,1,10,Colorado State,15,Saint Peter's
2024,1,10,Colorado State,15,Long Beach State
2024,1,10,Colorado State,16,Stetson
2024,1,10,Colorado State,16,Longwood
2024,1,10,Colorado State,16,Grambling State
2024,1,10,Colorado State,16,Montana State
2024,1,10,Colorado State,16,Howard
2024,1,10,Colorado State,16,Wagner
2024,1,10,Virginia,10,Nevada
2024,1,10,Virginia,11,Duquesne
2024,1,10,Virginia,11,North Carolina State
2024,1,10,Virginia,11,Oregon
2024,1,10,Virginia,11,New Mexico
2024,1,10,Virginia,12,UAB
2024,1,10,Virginia,12,James Madison
2024,1,10,Virginia,12,McNeese State
2024,1,10,Virginia,12,Grand Canyon
2024,1,10,Virginia,13,Yale
2024,1,10,Virginia,13,Vermont
2024,1,10,Virginia,13,Samford
2024,1,10,Virginia,13,Charleston
2024,1,10,Virginia,14,Morehead State
2024,1,10,Virginia,14,Oakland
2024,1,10,Virginia,14,Akron
2024,1,10,Virginia,14,Colgate
2024,1,10,Virginia,15,South Dakota State
2024,1,10,Virginia,15,Western Kentucky
2024,1,10,Virginia,15,Saint Peter's
2024,1,10,Virginia,15,Long Beach State
2024,1,10,Virginia,16,Stetson
2024,1,10,Virginia,16,Longwood
2024,1,10,Virginia,16,Grambling State
2024,1,10,Virginia,16,Montana State
2024,1,10,Virginia,16,Howard
2024,1,10,Virginia,16,Wagner
2024,1,10,Nevada,11,Duquesne
2024,1,10,Nevada,11,North Carolina State
2024,1,10,Nevada,11,Oregon
2024,1,10,Nevada,11,New Mexico
2024,1,10,Nevada,12,UAB
2024,1,10,Nevada,12,James Madison
2024,1,10,Nevada,12,McNeese State
2024,1,10,Nevada,12,Grand Canyon
2024,1,10,Nevada,13,Yale
2024,1,10,Nevada,13,Vermont
2024,1,10,Nevada,13,Samford
2024,1,10,Nevada,13,Charleston
2024,1,10,Nevada,14,Morehead State
2024,1,10,Nevada,14,Oakland
2024,1,10,Nevada,14,Akron
2024,1,10,Nevada,14,Colgate
2024,1,10,Nevada,15,South Dakota State
2024,1,10,Nevada,15,Western Kentucky
2024,1,10,Nevada,15,Saint Peter's
2024,1,10,Nevada,15,Long Beach State
2024,1,10,Nevada,16,Stetson
2024,1,10,Nevada,16,Longwood
2024,1,10,Nevada,16,Grambling State
2024,1,10,Nevada,16,Montana State
2024,1,10,Nevada,16,Howard
2024,1,10,Nevada,16,Wagner
2024,1,11,Duquesne,11,North Carolina State
2024,1,11,Duquesne,11,Oregon
2024,1,11,Duquesne,11,New Mexico
2024,1,11,Duquesne,12,UAB
2024,1,11,Duquesne,12,James Madison
2024,1,11,Duquesne,12,McNeese State
2024,1,11,Duquesne,12,Grand Canyon
2024,1,11,Duquesne,13,Yale
2024,1,11,Duquesne,13,Vermont
2024,1,11,Duquesne,13,Samford
2024,1,11,Duquesne,13,Charleston
2024,1,11,Duquesne,14,Morehead State
2024,1,11,Duquesne,14,Oakland
2024,1,11,Duquesne,14,Akron
2024,1,11,Duquesne,14,Colgate
2024,1,11,Duquesne,15,South Dakota State
2024,1,11,Duquesne,15,Western Kentucky
2024,1,11,Duquesne,15,Saint Peter's
2024,1,11,Duquesne,15,Long Beach State
2024,1,11,Duquesne,16,Stetson
2024,1,11,Duquesne,16,Longwood
2024,1,11,Duquesne,16,Grambling State
2024,1,11,Duquesne,16,Montana State
2024,1,11,Duquesne,16,Howard
2024,1,11,Duquesne,16,Wagner
2024,1,11,North Carolina State,11,Oregon
2024,1,11,North Carolina State,11,New Mexico
2024,1,11,North Carolina State,12,UAB
2024,1,11,North Carolina State,12,James Madison
2024,1,11,North Carolina State,12,McNeese State
2024,1,11,North Carolina State,12,Grand Canyon
2024,1,11,North Carolina State,13,Yale
2024,1,11,North Carolina State,13,Vermont
2024,1,11,North Carolina State,13,Samford
2024,1,11,North Carolina State,13,Charleston
2024,1,11,North Carolina State,14,Morehead State
2024,1,11,North Carolina State,14,Oakland
2024,1,11,North Carolina State,14,Akron
2024,1,11,North Carolina State,14,Colgate
2024,1,11,North Carolina State,15,South Dakota State
2024,1,11,North Carolina State,15,Western Kentucky
2024,1,11,North Carolina State,15,Saint Peter's
2024,1,11,North Carolina State,15,Long Beach State
2024,1,11,North Carolina State,16,Stetson
2024,1,11,North Carolina State,16,Longwood
2024,1,11,North Carolina State,16,Grambling State
2024,1,11,North Carolina State,16,Montana State
2024,1,11,North Carolina State,16,Howard
2024,1,11,North Carolina State,16,Wagner
2024,1,11,Oregon,11,New Mexico
2024,1,11,Oregon,12,UAB
2024,1,11,Oregon,12,James Madison
2024,1,11,Oregon,12,McNeese State
2024,1,11,Oregon,12,Grand Canyon
2024,1,11,Oregon,13,Yale
2024,1,11,Oregon,13,Vermont
2024,1,11,Oregon,13,Samford
2024,1,11,Oregon,13,Charleston
2024,1,11,Oregon,14,Morehead State
2024,1,11,Oregon,14,Oakland
2024,1,11,Oregon,14,Akron
2024,1,11,Oregon,14,Colgate
2024,1,11,Oregon,15,South Dakota State
2024,1,11,Oregon,15,Western Kentucky
2024,1,11,Oregon,15,Saint Peter's
2024,1,11,Oregon,15,Long Beach State
2024,1,11,Oregon,16,Stetson
2024,1,11,Oregon,16,Longwood
2024,1,11,Oregon,16,Grambling State
2024,1,11,Oregon,16,Montana State
2024,1,11,Oregon,16,Howard
2024,1,11,Oregon,16,Wagner
2024,1,11,New Mexico,12,UAB
2024,1,11,New Mexico,12,James Madison
2024,1,11,New Mexico,12,McNeese State
2024,1,11,New Mexico,12,Grand Canyon
2024,1,11,New Mexico,13,Yale
2024,1,11,New Mexico,13,Vermont
2024,1,11,New Mexico,13,Samford
2024,1,11,New Mexico,13,Charleston
2024,1,11,New Mexico,14,Morehead State
2024,1,11,New Mexico,14,Oakland
2024,1,11,New Mexico,14,Akron
2024,1,11,New Mexico,14,Colgate
2024,1,11,New Mexico,15,South Dakota State
2024,1,11,New Mexico,15,Western Kentucky
2024,1,11,New Mexico,15,Saint Peter's
2024,1,11,New Mexico,15,Long Beach State
2024,1,11,New Mexico,16,Stetson
2024,1,11,New Mexico,16,Longwood
2024,1,11,New Mexico,16,Grambling State
2024,1,11,New Mexico,16,Montana State
2024,1,11,New Mexico,16,Howard
2024,1,11,New Mexico,16,Wagner
2024,1,12,UAB,12,James Madison
2024,1,12,UAB,12,McNeese State
2024,1,12,UAB,12,Grand Canyon
2024,1,12,UAB,13,Yale
2024,1,12,UAB,13,Vermont
2024,1,12,UAB,13,Samford
2024,1,12,UAB,13,Charleston
2024,1,12,UAB,14,Morehead State
2024,1,12,UAB,14,Oakland
2024,1,12,UAB,14,Akron
2024,1,12,UAB,14,Colgate
2024,1,12,UAB,15,South Dakota State
2024,1,12,UAB,15,Western Kentucky
2024,1,12,UAB,15,Saint Peter's
2024,1,12,UAB,15,Long Beach State
2024,1,12,UAB,16,Stetson
2024,1,12,UAB,16,Longwood
2024,1,12,UAB,16,Grambling State
2024,1,12,UAB,16,Montana State
2024,1,12,UAB,16,Howard
2024,1,12,UAB,16,Wagner
2024,1,12,James Madison,12,McNeese State
2024,1,12,James Madison,12,Grand Canyon
2024,1,12,James Madison,13,Yale
2024,1,12,James Madison,13,Vermont
2024,1,12,James Madison,13,Samford
2024,1,12,James Madison,13,Charleston
2024,1,12,James Madison,14,Morehead State
2024,1,12,James Madison,14,Oakland
2024,1,12,James Madison,14,Akron
2024,1,12,James Madison,14,Colgate
2024,1,12,James Madison,15,South Dakota State
2024,1,12,James Madison,15,Western Kentucky
2024,1,12,James Madison,15,Saint Peter's
2024,1,12,James Madison,15,Long Beach State
2024,1,12,James Madison,16,Stetson
2024,1,12,James Madison,16,Longwood
2024,1,12,James Madison,16,Grambling State
2024,1,12,James Madison,16,Montana State
2024,1,12,James Madison,16,Howard
